coalition_id,members,size,mean_value,std_value,runs,notes
0,(),0,0.0,0.0,0,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7;empty coalition
125,"('0', '4', '5', '7')",4,0.5802911326051553,0.04386584271908537,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
126,"('0', '4', '6', '7')",4,0.630066632599615,0.06351616549000594,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
127,"('0', '5', '6', '7')",4,0.6166367500987113,0.04560523482216926,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
128,"('1', '2', '3', '4')",4,0.7131897613869471,0.07112530281919505,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
129,"('1', '2', '3', '5')",4,0.6827377259960249,0.06403244623048684,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
130,"('1', '2', '3', '6')",4,0.6633310425103713,0.00864195845101798,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
131,"('1', '2', '3', '7')",4,0.6863375436448024,0.05383369857972408,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
132,"('1', '2', '4', '5')",4,0.6299123648890999,0.03468435543834747,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
133,"('1', '2', '4', '6')",4,0.6141089142978232,0.05515976203225308,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
134,"('1', '2', '4', '7')",4,0.6211087604009943,0.0445485796238067,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
135,"('1', '2', '5', '6')",4,0.5866604109214376,0.0027395195430232415,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
136,"('1', '2', '5', '7')",4,0.5694985903945178,0.025378826930723245,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
137,"('1', '2', '6', '7')",4,0.6241560297817967,0.03986761033667064,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
138,"('1', '3', '4', '5')",4,0.6228586165798866,0.04625586370208731,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
139,"('1', '3', '4', '6')",4,0.589754535550576,0.009578378735637402,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
140,"('1', '3', '4', '7')",4,0.5699895539974088,0.050086036351900315,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
141,"('1', '3', '5', '6')",4,0.6075029198815559,0.016063064276492227,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
142,"('1', '3', '5', '7')",4,0.55772752660333,0.05352444788573214,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
143,"('1', '3', '6', '7')",4,0.5508802457372917,0.015772535001932434,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
144,"('1', '4', '5', '6')",4,0.5978339205736276,0.025622889411639947,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
145,"('1', '4', '5', '7')",4,0.6432728777133782,0.02852280644895851,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
146,"('1', '4', '6', '7')",4,0.584256830912776,0.052150537420420334,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
147,"('1', '5', '6', '7')",4,0.5910997971073336,0.012463201946743963,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
148,"('2', '3', '4', '5')",4,0.6314289447392555,0.03569262600066403,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
149,"('2', '3', '4', '6')",4,0.5684946357878303,0.047380307408721165,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
150,"('2', '3', '4', '7')",4,0.6122658679306922,0.01763212765930366,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
151,"('2', '3', '5', '6')",4,0.6438329760009173,0.03911316451468229,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
152,"('2', '3', '5', '7')",4,0.5001662279180853,0.05892324096070114,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
153,"('2', '3', '6', '7')",4,0.6418498726866114,0.052244463916637854,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
154,"('2', '4', '5', '6')",4,0.672438757528535,0.010541968788266534,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
155,"('2', '4', '5', '7')",4,0.600063410930228,0.05515542254222411,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
156,"('2', '4', '6', '7')",4,0.6175634557472827,0.02029319597288892,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
157,"('2', '5', '6', '7')",4,0.6220273150542225,0.021921089989309608,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
158,"('3', '4', '5', '6')",4,0.6344623525328837,0.055736600929971736,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
159,"('3', '4', '5', '7')",4,0.6426125825105814,0.03180276841231433,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
160,"('3', '4', '6', '7')",4,0.6051382519989438,0.04047189080187607,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
161,"('3', '5', '6', '7')",4,0.6155479357804886,0.019987906871581546,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
162,"('4', '5', '6', '7')",4,0.6009194479600432,0.048882978956947536,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
163,"('0', '1', '2', '3', '4')",5,0.6003940043214998,0.033566282913690064,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
164,"('0', '1', '2', '3', '5')",5,0.6331707425689186,0.03262956411919661,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
165,"('0', '1', '2', '3', '6')",5,0.6218394397360433,0.014649751011621437,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
166,"('0', '1', '2', '3', '7')",5,0.644738914563894,0.018914168278594923,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
167,"('0', '1', '2', '4', '5')",5,0.6298735790280584,0.03922742661838477,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
168,"('0', '1', '2', '4', '6')",5,0.5817828778070213,0.011368472810466596,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
169,"('0', '1', '2', '4', '7')",5,0.584963936832636,0.023815577743571976,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
170,"('0', '1', '2', '5', '6')",5,0.6637281218075682,0.020563298294739307,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
171,"('0', '1', '2', '5', '7')",5,0.5755780815864747,0.025737652229052034,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
172,"('0', '1', '2', '6', '7')",5,0.6502266772177505,0.027266511991245728,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
173,"('0', '1', '3', '4', '5')",5,0.606192158198148,0.022035644981169174,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
174,"('0', '1', '3', '4', '6')",5,0.5996061976071353,0.0409203625034364,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
175,"('0', '1', '3', '4', '7')",5,0.5999886693934903,0.02423831482159871,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
176,"('0', '1', '3', '5', '6')",5,0.6009756137491012,0.05945518282015114,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
177,"('0', '1', '3', '5', '7')",5,0.62844036383318,0.02807471015162696,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
178,"('0', '1', '3', '6', '7')",5,0.5872245926662923,0.028948918994471398,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
179,"('0', '1', '4', '5', '6')",5,0.6268589621199671,0.042836397583264664,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
180,"('0', '1', '4', '5', '7')",5,0.5935199789116504,0.011320198930622263,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
181,"('0', '1', '4', '6', '7')",5,0.591453346399597,0.01706412171065518,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
182,"('0', '1', '5', '6', '7')",5,0.663839698660087,0.02322127185576374,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
183,"('0', '2', '3', '4', '5')",5,0.6533479592199746,0.01534086251884715,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
184,"('0', '2', '3', '4', '6')",5,0.6335640780952027,0.029472803038819592,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
185,"('0', '2', '3', '4', '7')",5,0.6460551326386985,0.016961903007694946,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
186,"('0', '2', '3', '5', '6')",5,0.5828570470618984,0.03380295430846969,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
187,"('0', '2', '3', '5', '7')",5,0.5968631245805525,0.022113067333905643,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
188,"('0', '2', '3', '6', '7')",5,0.64535735113822,0.014546019149956065,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
189,"('0', '2', '4', '5', '6')",5,0.598207728310618,0.03701589682073768,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
190,"('0', '2', '4', '5', '7')",5,0.6197844642932028,0.015000511409802212,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
191,"('0', '2', '4', '6', '7')",5,0.5355503419413424,0.019810804915022764,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
192,"('0', '2', '5', '6', '7')",5,0.5814268470425826,0.00636923030583862,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
193,"('0', '3', '4', '5', '6')",5,0.7146931575062276,0.028565697026567714,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
194,"('0', '3', '4', '5', '7')",5,0.633180642667145,0.033843319627198026,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
195,"('0', '3', '4', '6', '7')",5,0.5706813065657325,0.06973246371807934,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
196,"('0', '3', '5', '6', '7')",5,0.6175537771016285,0.02306902174160707,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
197,"('0', '4', '5', '6', '7')",5,0.6461276155348865,0.01980431383710869,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
198,"('1', '2', '3', '4', '5')",5,0.6795768754942507,0.01399709753474102,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
199,"('1', '2', '3', '4', '6')",5,0.6252160599891473,0.06351233974291835,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
200,"('1', '2', '3', '4', '7')",5,0.6632190813597248,0.02122160762202328,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
201,"('1', '2', '3', '5', '6')",5,0.6366997769707474,0.01731970991224467,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
202,"('1', '2', '3', '5', '7')",5,0.579018428697348,0.010435431876994913,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
203,"('1', '2', '3', '6', '7')",5,0.6091173982845742,0.03250249227657515,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
204,"('1', '2', '4', '5', '6')",5,0.6736632632652414,0.01668398622067668,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
205,"('1', '2', '4', '5', '7')",5,0.5894895025297064,0.05161940674245746,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
206,"('1', '2', '4', '6', '7')",5,0.6666769077367793,0.03900657800546447,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
207,"('1', '2', '5', '6', '7')",5,0.5640573921611809,0.04161881914315205,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
208,"('1', '3', '4', '5', '6')",5,0.6441212909523896,0.0343103897818192,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
209,"('1', '3', '4', '5', '7')",5,0.6182342892323271,0.01874600417044773,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
210,"('1', '3', '4', '6', '7')",5,0.6032328791264617,0.019915528316345115,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
211,"('1', '3', '5', '6', '7')",5,0.6202711051402159,0.03315324768468846,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
212,"('1', '4', '5', '6', '7')",5,0.6137968376456003,0.04986006366472239,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
213,"('2', '3', '4', '5', '6')",5,0.6643114006963377,0.03239174653855632,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
214,"('2', '3', '4', '5', '7')",5,0.6561639627200465,0.03316236953686993,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
215,"('2', '3', '4', '6', '7')",5,0.6245131599787411,0.04839290971687674,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
216,"('2', '3', '5', '6', '7')",5,0.6458910659701526,0.021267038842784327,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
217,"('2', '4', '5', '6', '7')",5,0.666450242933989,0.04770772322765034,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
218,"('3', '4', '5', '6', '7')",5,0.7346756368308783,0.0575061144870338,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
219,"('0', '1', '2', '3', '4', '5')",6,0.721937743248786,0.06735514376501835,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
220,"('0', '1', '2', '3', '4', '6')",6,0.633674583772368,0.02756084666457295,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
221,"('0', '1', '2', '3', '4', '7')",6,0.6617401353509808,0.04818345518885568,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
222,"('0', '1', '2', '3', '5', '6')",6,0.59342040709765,0.04412328372744651,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
223,"('0', '1', '2', '3', '5', '7')",6,0.6594805794039326,0.04370610309975971,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
224,"('0', '1', '2', '3', '6', '7')",6,0.695242069586933,0.0821506224949761,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
225,"('0', '1', '2', '4', '5', '6')",6,0.6734468212955327,0.006185984299799609,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
226,"('0', '1', '2', '4', '5', '7')",6,0.6382986329107805,0.01797335492143044,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
227,"('0', '1', '2', '4', '6', '7')",6,0.558030102730131,0.025032404131355712,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
228,"('0', '1', '2', '5', '6', '7')",6,0.6404394326211155,0.08162420839711866,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
229,"('0', '1', '3', '4', '5', '6')",6,0.6577732284000285,0.0753109294313706,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
230,"('0', '1', '3', '4', '5', '7')",6,0.6644549311394176,0.006236204403142933,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
231,"('0', '1', '3', '4', '6', '7')",6,0.5959914714897927,0.030634371374488583,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
232,"('0', '1', '3', '5', '6', '7')",6,0.5708308357809565,0.029964726216513127,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
233,"('0', '1', '4', '5', '6', '7')",6,0.6213194955940123,0.02743702328001742,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
234,"('0', '2', '3', '4', '5', '6')",6,0.6623232386168282,0.06689609160176348,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
235,"('0', '2', '3', '4', '5', '7')",6,0.6031767760169822,0.025821293277884228,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
236,"('0', '2', '3', '4', '6', '7')",6,0.6240456651067844,0.04911032429288015,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
237,"('0', '2', '3', '5', '6', '7')",6,0.6272078696151225,0.007777952857253422,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
238,"('0', '2', '4', '5', '6', '7')",6,0.6434742609707231,0.03242376464923063,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
239,"('0', '3', '4', '5', '6', '7')",6,0.70698609455009,0.03450392415072291,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
240,"('1', '2', '3', '4', '5', '6')",6,0.6531336403168465,0.018781336172020074,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
241,"('1', '2', '3', '4', '5', '7')",6,0.6596258948894507,0.02268692682679767,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
242,"('1', '2', '3', '4', '6', '7')",6,0.6564528703389176,0.023651817294750733,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
243,"('1', '2', '3', '5', '6', '7')",6,0.6627001890496453,0.015263288282808249,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
244,"('1', '2', '4', '5', '6', '7')",6,0.6115610050835385,0.011447941702211428,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
245,"('1', '3', '4', '5', '6', '7')",6,0.6517530943364044,0.023417730348655765,3,scenario=lazer2007;N=8;K=7;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
